Wallclock,Robot,State,Duration,From,To,TotalDistance,IdleTime,TotalTime
11:03:49.325943,MSR2,Move,2.7896296296296264,m36,m37,435.17028415526454,34381.080884218914,39832.11551174151
11:03:52.115573,MSR2,Calibrate,10.4095341050757,m37,m37,435.17028415526454,34381.080884218914,39842.52504584659
11:04:02.525107,MSR2,Wait,4.67529018969527,m37,m37,435.17028415526454,34385.75617440861,39847.20033603629
11:04:07.200397,MSR2,Swabbing,12.136988164166905,m37,m37,435.17028415526454,34385.75617440861,39859.33732420045
11:04:19.337385,MSR2,Move,2.7896296296296264,m37,m38,436.00717304415343,34385.75617440861,39862.126953830084
11:04:22.127015,MSR2,Calibrate,10.604155867840802,m38,m38,436.00717304415343,34385.75617440861,39872.731109697925
11:04:32.731171,MSR2,Wait,7.783922689593389,m38,m38,436.00717304415343,34393.54009709821,39880.51503238752
11:04:40.515094,MSR2,Swabbing,11.946320009600079,m38,m38,436.00717304415343,34393.54009709821,39892.46135239712
11:04:52.461414,MSR2,Park,1507.5386476028798,m38,m38,436.00717304415343,35901.07874470109,41400.0
11:15:00.000062,MSR1,Move,43.7945160956811,m18,m21,288.2855446527875,36957.96074318085,40543.79451609568
11:15:43.794578,MSR1,Calibrate,8.744810832221965,m21,m21,288.2855446527875,36957.96074318085,40552.5393269279
11:15:52.539389,MSR1,Wait,4.796492322871291,m21,m21,288.2855446527875,36962.75723550372,40557.33581925077
11:15:57.335881,MSR1,Swabbing,11.911468735874188,m21,m21,288.2855446527875,36962.75723550372,40569.24728798665
11:16:09.247350,MSR1,Move,2.7896296296296326,m21,m22,289.1224335416764,36962.75723550372,40572.03691761628
11:16:12.036980,MSR1,Calibrate,9.71055244445051,m22,m22,289.1224335416764,36962.75723550372,40581.74747006073
11:16:21.747532,MSR1,Wait,8.249065122059461,m22,m22,289.1224335416764,36971.00630062578,40589.996535182785
11:16:29.996597,MSR1,Swabbing,11.924514551962332,m22,m22,289.1224335416764,36971.00630062578,40601.921049734745
11:16:41.921112,MSR1,Move,2.7896296296296326,m22,m23,289.9593224305653,36971.00630062578,40604.710679364376
11:16:44.710742,MSR1,Calibrate,10.480982639059604,m23,m23,289.9593224305653,36971.00630062578,40615.19166200344
11:16:55.191725,MSR1,Wait,8.88029702324867,m23,m23,289.9593224305653,36979.88659764903,40624.07195902669
11:17:04.072022,MSR1,Swabbing,12.074410449916712,m23,m23,289.9593224305653,36979.88659764903,40636.146369476606
11:17:16.146432,MSR1,Move,2.7896296296296264,m23,m24,290.7962113194542,36979.88659764903,40638.93599910624
11:17:18.936062,MSR1,Calibrate,10.565333985336384,m24,m24,290.7962113194542,36979.88659764903,40649.501333091575
11:17:29.501396,MSR1,Wait,9.52097469218942,m24,m24,290.7962113194542,36989.40757234122,40659.022307783765
11:17:39.022371,MSR1,Swabbing,11.901525245925042,m24,m24,290.7962113194542,36989.40757234122,40670.923833029694
11:17:50.923896,MSR1,Move,2.7896296296296326,m24,m25,291.6331002083431,36989.40757234122,40673.713462659325
11:17:53.713526,MSR1,Calibrate,9.538677049750946,m25,m25,291.6331002083431,36989.40757234122,40683.252139709075
11:18:03.252203,MSR1,Wait,7.965732284620147,m25,m25,291.6331002083431,36997.373304625835,40691.21787199369
11:18:11.217935,MSR1,Swabbing,11.981466044731897,m25,m25,291.6331002083431,36997.373304625835,40703.19933803842
11:18:23.199401,MSR1,Move,2.7896296296296326,m25,m26,292.469989097232,36997.373304625835,40705.988967668054
11:18:25.989031,MSR1,Calibrate,11.383763672810773,m26,m26,292.469989097232,36997.373304625835,40717.37273134087
11:18:37.372795,MSR1,Wait,6.308080838011852,m26,m26,292.469989097232,37003.681385463846,40723.68081217888
11:18:43.680876,MSR1,Swabbing,11.955693187935868,m26,m26,292.469989097232,37003.681385463846,40735.63650536681
11:18:55.636569,MSR1,Move,2.7896296296296264,m26,m27,293.30687798612087,37003.681385463846,40738.42613499644
11:18:58.426199,MSR1,Calibrate,9.591818129565507,m27,m27,293.30687798612087,37003.681385463846,40748.01795312601
11:19:08.018017,MSR1,Wait,7.897305713526606,m27,m27,293.30687798612087,37011.578691177376,40755.91525883954
11:19:15.915323,MSR1,Swabbing,12.10261749253366,m27,m27,293.30687798612087,37011.578691177376,40768.01787633207
11:19:28.017940,MSR1,Move,2.7896296296296264,m27,m28,294.14376687500976,37011.578691177376,40770.807505961704
11:19:30.807570,MSR1,Calibrate,9.270153910557173,m28,m28,294.14376687500976,37011.578691177376,40780.07765987226
11:19:40.077724,MSR1,Wait,9.565602384256819,m28,m28,294.14376687500976,37021.144293561636,40789.64326225652
11:19:49.643326,MSR1,Swabbing,12.020372507496878,m28,m28,294.14376687500976,37021.144293561636,40801.663634764016
11:20:01.663699,MSR1,Park,2398.336365235984,m28,m28,294.14376687500976,39419.48065879762,43200.0
11:30:00.000064,MSR2,Move,43.79451609568108,m38,m41,449.14552787285777,35901.07874470109,41443.79451609568
11:30:43.794580,MSR2,Calibrate,10.125105420843388,m41,m41,449.14552787285777,35901.07874470109,41453.91962151652
11:30:53.919685,MSR2,Wait,4.814527943959147,m41,m41,449.14552787285777,35905.893272645044,41458.73414946048
11:30:58.734213,MSR2,Swabbing,11.878674263245557,m41,m41,449.14552787285777,35905.893272645044,41470.61282372372
11:31:10.612887,MSR2,Move,2.7896296296296326,m41,m42,449.98241676174666,35905.893272645044,41473.40245335335
11:31:13.402517,MSR2,Calibrate,9.507083404041579,m42,m42,449.98241676174666,35905.893272645044,41482.90953675739
11:31:22.909600,MSR2,Wait,8.947210233609752,m42,m42,449.98241676174666,35914.84048287865,41491.856746991
11:31:31.856810,MSR2,Swabbing,12.102229689443522,m42,m42,449.98241676174666,35914.84048287865,41503.95897668044
11:31:43.959040,MSR2,Move,2.7896296296296326,m42,m43,450.81930565063556,35914.84048287865,41506.74860631007
11:31:46.748670,MSR2,Calibrate,8.7412533164049,m43,m43,450.81930565063556,35914.84048287865,41515.489859626476
11:31:55.489923,MSR2,Wait,7.524556177388387,m43,m43,450.81930565063556,35922.36503905604,41523.01441580387
11:32:03.014479,MSR2,Swabbing,11.97223272338364,m43,m43,450.81930565063556,35922.36503905604,41534.98664852725
11:32:14.986712,MSR2,Move,2.7896296296296264,m43,m44,451.65619453952445,35922.36503905604,41537.77627815688
11:32:17.776342,MSR2,Calibrate,8.706933339026197,m44,m44,451.65619453952445,35922.36503905604,41546.483211495906
11:32:26.483275,MSR2,Wait,7.109045831322539,m44,m44,451.65619453952445,35929.47408488736,41553.592257327226
11:32:33.592321,MSR2,Swabbing,11.989364460901308,m44,m44,451.65619453952445,35929.47408488736,41565.58162178813
11:32:45.581685,MSR2,Move,2.7896296296296326,m44,m45,452.49308342841334,35929.47408488736,41568.37125141776
11:32:48.371315,MSR2,Calibrate,10.951915832300486,m45,m45,452.49308342841334,35929.47408488736,41579.32316725006
11:32:59.323231,MSR2,Wait,5.334751948576452,m45,m45,452.49308342841334,35934.80883683594,41584.65791919864
11:33:04.657983,MSR2,Swabbing,11.792421544569478,m45,m45,452.49308342841334,35934.80883683594,41596.450340743206
11:33:16.450405,MSR2,Move,2.7896296296296326,m45,m46,453.32997231730224,35934.80883683594,41599.23997037284
11:33:19.240035,MSR2,Calibrate,11.218508623395993,m46,m46,453.32997231730224,35934.80883683594,41610.45847899623
11:33:30.458544,MSR2,Wait,5.513652477387585,m46,m46,453.32997231730224,35940.32248931332,41615.972131473616
11:33:35.972196,MSR2,Swabbing,11.965179136603455,m46,m46,453.32997231730224,35940.32248931332,41627.93731061022
11:33:47.937375,MSR2,Move,2.7896296296296264,m46,m47,454.16686120619113,35940.32248931332,41630.72694023985
11:33:50.727005,MSR2,Calibrate,10.330113344652144,m47,m47,454.16686120619113,35940.32248931332,41641.0570535845
11:34:01.057118,MSR2,Wait,6.864849017584774,m47,m47,454.16686120619113,35947.18733833091,41647.92190260209
11:34:07.921967,MSR2,Swabbing,12.100812764002416,m47,m47,454.16686120619113,35947.18733833091,41660.02271536609
11:34:20.022780,MSR2,Move,2.7896296296296264,m47,m48,455.00375009508,35947.18733833091,41662.81234499572
11:34:22.812410,MSR2,Calibrate,10.37365537243176,m48,m48,455.00375009508,35947.18733833091,41673.18600036815
11:34:33.186065,MSR2,Wait,9.075466762667663,m48,m48,455.00375009508,35956.262805093575,41682.26146713082
11:34:42.261532,MSR2,Swabbing,12.127940298422153,m48,m48,455.00375009508,35956.262805093575,41694.38940742924
11:34:54.389472,MSR2,Park,1505.6105925707598,m48,m48,455.00375009508,37461.873397664334,43200.0
12:00:00.000065,MSR2,Move,43.79451609568108,m48,m31,468.14210492378436,37461.873397664334,43243.79451609568
12:00:00.000065,MSR1,Move,43.7945160956811,m28,m11,307.2821217037141,39419.48065879762,43243.79451609568
12:00:43.794581,MSR2,Calibrate,11.135300139472566,m31,m31,468.14210492378436,37461.873397664334,43254.929816235155
12:00:43.794581,MSR1,Calibrate,9.655638674756068,m11,m11,307.2821217037141,39419.48065879762,43253.450154770435
12:00:53.450220,MSR1,Wait,8.377065768701463,m11,m11,307.2821217037141,39427.85772456632,43261.82722053913
12:00:54.929881,MSR2,Wait,5.916568212108609,m31,m31,468.14210492378436,37467.78996587644,43260.846384447264
12:01:00.846449,MSR2,Swabbing,12.033718911924591,m31,m31,468.14210492378436,37467.78996587644,43272.88010335919
12:01:01.827285,MSR1,Swabbing,11.99778225098618,m11,m11,307.2821217037141,39427.85772456632,43273.825002790116
12:01:12.880168,MSR2,Move,2.7896296296296326,m31,m32,468.97899381267325,37467.78996587644,43275.66973298882
12:01:13.825067,MSR1,Move,2.7896296296296326,m11,m12,308.119010592603,39427.85772456632,43276.61463241975
12:01:15.669797,MSR2,Calibrate,11.899625427783885,m32,m32,468.97899381267325,37467.78996587644,43287.5693584166
12:01:16.614696,MSR1,Calibrate,11.937297031535095,m12,m12,308.119010592603,39427.85772456632,43288.551929451285
12:01:27.569422,MSR2,Wait,8.472774478273887,m32,m32,468.97899381267325,37476.262740354716,43296.04213289487
12:01:28.551993,MSR1,Wait,6.947988288980789,m12,m12,308.119010592603,39434.8057128553,43295.499917740264
12:01:35.499981,MSR1,Swabbing,12.035346200116596,m12,m12,308.119010592603,39434.8057128553,43307.53526394038
12:01:36.042196,MSR2,Swabbing,11.940685980015294,m32,m32,468.97899381267325,37476.262740354716,43307.98281887489
12:01:47.535327,MSR1,Move,2.7896296296296326,m12,m13,308.9558994814919,39434.8057128553,43310.32489357001
12:01:47.982882,MSR2,Move,2.7896296296296326,m32,m33,469.81588270156215,37476.262740354716,43310.77244850452
12:01:50.324957,MSR1,Calibrate,8.93702497661527,m13,m13,308.9558994814919,39434.8057128553,43319.261918546625
12:01:50.772512,MSR2,Calibrate,8.092505150913762,m33,m33,469.81588270156215,37476.262740354716,43318.86495365543
12:01:58.865017,MSR2,Wait,6.928245080902505,m33,m33,469.81588270156215,37483.19098543562,43325.79319873633
12:01:59.261982,MSR1,Wait,6.325613734973776,m13,m13,308.9558994814919,39441.13132659027,43325.5875322816
12:02:05.587596,MSR1,Swabbing,12.208014621479442,m13,m13,308.9558994814919,39441.13132659027,43337.79554690308
12:02:05.793262,MSR2,Swabbing,12.119210828543448,m33,m33,469.81588270156215,37483.19098543562,43337.91240956488
12:02:17.795610,MSR1,Move,2.7896296296296264,m13,m14,309.7927883703808,39441.13132659027,43340.58517653271
12:02:17.912473,MSR2,Move,2.7896296296296264,m33,m34,470.65277159045104,37483.19098543562,43340.70203919451
12:02:20.585240,MSR1,Calibrate,9.478738730722323,m14,m14,309.7927883703808,39441.13132659027,43350.06391526343
12:02:20.702103,MSR2,Calibrate,8.047397058275541,m34,m34,470.65277159045104,37483.19098543562,43348.74943625279
12:02:28.749500,MSR2,Wait,9.602174765104394,m34,m34,470.65277159045104,37492.79316020072,43358.35161101789
12:02:30.063979,MSR1,Wait,4.304037078370797,m14,m14,309.7927883703808,39445.43536366864,43354.3679523418
12:02:34.368016,MSR1,Swabbing,12.04181131039427,m14,m14,309.7927883703808,39445.43536366864,43366.4097636522
12:02:38.351675,MSR2,Swabbing,12.103968639562574,m34,m34,470.65277159045104,37492.79316020072,43370.45557965745
12:02:46.409828,MSR1,Move,2.7896296296296326,m14,m15,310.62967725926967,39445.43536366864,43369.19939328183
12:02:49.199458,MSR1,Calibrate,8.521087180191548,m15,m15,310.62967725926967,39445.43536366864,43377.72048046202
12:02:50.455644,MSR2,Move,2.7896296296296326,m34,m35,471.48966047933993,37492.79316020072,43373.24520928708
12:02:53.245274,MSR2,Calibrate,11.11452620105388,m35,m35,471.48966047933993,37492.79316020072,43384.359735488135
12:02:57.720545,MSR1,Wait,9.364281707030916,m15,m15,310.62967725926967,39454.79964537567,43387.08476216905
12:03:04.359800,MSR2,Wait,9.288211302494952,m35,m35,471.48966047933993,37502.08137150322,43393.64794679063
12:03:07.084827,MSR1,Swabbing,12.055472789932622,m15,m15,310.62967725926967,39454.79964537567,43399.140234958984
12:03:13.648012,MSR2,Swabbing,11.822807390934418,m35,m35,471.48966047933993,37502.08137150322,43405.470754181566
12:03:19.140300,MSR1,Move,2.7896296296296326,m15,m16,311.46656614815856,39454.79964537567,43401.929864588616
12:03:21.929930,MSR1,Calibrate,8.557621157350608,m16,m16,311.46656614815856,39454.79964537567,43410.487485745965
12:03:25.470820,MSR2,Move,2.7896296296296326,m35,m36,472.3265493682288,37502.08137150322,43408.2603838112
12:03:28.260450,MSR2,Calibrate,9.428368065939162,m36,m36,472.3265493682288,37502.08137150322,43417.68875187714
12:03:30.487552,MSR1,Wait,5.971141384003198,m16,m16,311.46656614815856,39460.77078675968,43416.45862712997
12:03:36.458693,MSR1,Swabbing,11.905672859656743,m16,m16,311.46656614815856,39460.77078675968,43428.364299989626
12:03:37.688818,MSR2,Wait,5.271856573338567,m36,m36,472.3265493682288,37507.35322807656,43422.96060845048
12:03:42.960675,MSR2,Swabbing,11.960679000182722,m36,m36,472.3265493682288,37507.35322807656,43434.92128745066
12:03:48.364367,MSR1,Move,2.7896296296296264,m16,m17,312.30345503704746,39460.77078675968,43431.15392961926
12:03:51.153997,MSR1,Calibrate,10.2837866977794,m17,m17,312.30345503704746,39460.77078675968,43441.437716317036
12:03:54.921355,MSR2,Move,2.7896296296296264,m36,m37,473.1634382571177,37507.35322807656,43437.710917080294
12:03:57.710985,MSR2,Calibrate,10.487722578112335,m37,m37,473.1634382571177,37507.35322807656,43448.1986396584
12:04:01.437784,MSR1,Wait,6.078455114324495,m17,m17,312.30345503704746,39466.849241874,43447.51617143136
12:04:07.516239,MSR1,Swabbing,12.024759616030115,m17,m17,312.30345503704746,39466.849241874,43459.54093104739
12:04:08.198707,MSR2,Wait,9.572334485510883,m37,m37,473.1634382571177,37516.92556256207,43457.77097414392
12:04:17.771041,MSR2,Swabbing,11.68771239002194,m37,m37,473.1634382571177,37516.92556256207,43469.45868653394
12:04:19.540998,MSR1,Move,2.7896296296296264,m17,m18,313.14034392593635,39466.849241874,43462.33056067702
12:04:22.330628,MSR1,Calibrate,11.498666784602191,m18,m18,313.14034392593635,39466.849241874,43473.829227461625
12:04:29.458754,MSR2,Move,2.7896296296296264,m37,m38,474.0003271460066,37516.92556256207,43472.24831616357
12:04:32.248384,MSR2,Calibrate,11.568021349347049,m38,m38,474.0003271460066,37516.92556256207,43483.816337512915
12:04:33.829295,MSR1,Wait,7.09420466781882,m18,m18,313.14034392593635,39473.943446541816,43480.92343212944
12:04:40.923500,MSR1,Swabbing,11.997526181191732,m18,m18,313.14034392593635,39473.943446541816,43492.920958310635
12:04:43.816405,MSR2,Wait,8.726091894125677,m38,m38,474.0003271460066,37525.6516544562,43492.54242940704
12:04:52.542497,MSR2,Swabbing,11.946533206020604,m38,m38,474.0003271460066,37525.6516544562,43504.48896261306
12:04:52.921026,MSR1,Park,2407.079041689365,m18,m18,313.14034392593635,41881.02248823118,45900.0
12:05:04.489030,MSR2,Park,1495.5110373869393,m38,m38,474.0003271460066,39021.162691843136,45000.0
12:30:00.000067,MSR2,Move,43.79451609568108,m38,m41,487.13868197471095,39021.162691843136,45043.79451609568
12:30:43.794583,MSR2,Calibrate,9.264620485994383,m41,m41,487.13868197471095,39021.162691843136,45053.05913658167
12:30:53.059203,MSR2,Wait,8.739502921717683,m41,m41,487.13868197471095,39029.90219476485,45061.79863950339
12:31:01.798706,MSR2,Swabbing,12.072768301978408,m41,m41,487.13868197471095,39029.90219476485,45073.87140780537
12:31:13.871474,MSR2,Move,2.7896296296296326,m41,m42,487.97557086359984,39029.90219476485,45076.661037435
12:31:16.661104,MSR2,Calibrate,9.168390848319234,m42,m42,487.97557086359984,39029.90219476485,45085.829428283316
12:31:25.829495,MSR2,Wait,4.369073869836024,m42,m42,487.97557086359984,39034.271268634686,45090.19850215315
12:31:30.198569,MSR2,Swabbing,12.019284784094753,m42,m42,487.97557086359984,39034.271268634686,45102.217786937246
12:31:42.217854,MSR2,Move,2.7896296296296326,m42,m43,488.81245975248873,39034.271268634686,45105.00741656688
12:31:45.007484,MSR2,Calibrate,11.197971329932056,m43,m43,488.81245975248873,39034.271268634686,45116.20538789681
12:31:56.205455,MSR2,Wait,5.994774562385226,m43,m43,488.81245975248873,39040.26604319707,45122.200162459194
12:32:02.200230,MSR2,Swabbing,11.90644981077152,m43,m43,488.81245975248873,39040.26604319707,45134.10661226996
12:32:14.106680,MSR2,Move,2.7896296296296264,m43,m44,489.6493486413776,39040.26604319707,45136.896241899594
12:32:16.896310,MSR2,Calibrate,9.142036114251775,m44,m44,489.6493486413776,39040.26604319707,45146.038278013846
12:32:26.038346,MSR2,Wait,8.62155040712774,m44,m44,489.6493486413776,39048.8875936042,45154.659828420976
12:32:34.659896,MSR2,Swabbing,11.816401876455421,m44,m44,489.6493486413776,39048.8875936042,45166.476230297434
12:32:46.476298,MSR2,Move,2.7896296296296326,m44,m45,490.4862375302665,39048.8875936042,45169.265859927065
12:32:49.265928,MSR2,Calibrate,8.754293415897674,m45,m45,490.4862375302665,39048.8875936042,45178.020153342964
12:32:58.020221,MSR2,Wait,9.221761237071169,m45,m45,490.4862375302665,39058.109354841275,45187.24191458004
12:33:07.241982,MSR2,Swabbing,11.991738718100617,m45,m45,490.4862375302665,39058.109354841275,45199.233653298135
12:33:19.233721,MSR2,Move,2.7896296296296326,m45,m46,491.3231264191554,39058.109354841275,45202.02328292777
12:33:22.023351,MSR2,Calibrate,10.26986312958522,m46,m46,491.3231264191554,39058.109354841275,45212.29314605735
12:33:32.293214,MSR2,Wait,9.279391946971131,m46,m46,491.3231264191554,39067.388746788245,45221.57253800432
12:33:41.572606,MSR2,Swabbing,11.920104714481777,m46,m46,491.3231264191554,39067.388746788245,45233.492642718804
12:33:53.492711,MSR2,Move,2.7896296296296264,m46,m47,492.1600153080443,39067.388746788245,45236.282272348435
12:33:56.282341,MSR2,Calibrate,10.878831942761744,m47,m47,492.1600153080443,39067.388746788245,45247.1611042912
12:34:07.161173,MSR2,Wait,8.527528329683378,m47,m47,492.1600153080443,39075.91627511793,45255.688632620884
12:34:15.688701,MSR2,Swabbing,11.879008901879178,m47,m47,492.1600153080443,39075.91627511793,45267.567641522764
12:34:27.567710,MSR2,Move,2.7896296296296264,m47,m48,492.9969041969332,39075.91627511793,45270.357271152396
12:34:30.357340,MSR2,Calibrate,9.967241216112114,m48,m48,492.9969041969332,39075.91627511793,45280.324512368505
12:34:40.324581,MSR2,Wait,8.980379417900679,m48,m48,492.9969041969332,39084.896654535834,45289.30489178641
12:34:49.304960,MSR2,Swabbing,11.917794806404086,m48,m48,492.9969041969332,39084.896654535834,45301.22268659281
12:35:01.222755,MSR2,Park,1498.7773134071904,m48,m48,492.9969041969332,40583.673967943025,46800.0
12:45:00.000068,MSR1,Move,43.7945160956811,m18,m21,326.2786987546407,41881.02248823118,45943.79451609568
12:45:43.794584,MSR1,Calibrate,10.031611932190069,m21,m21,326.2786987546407,41881.02248823118,45953.82612802787
12:45:53.826196,MSR1,Wait,4.754767100571235,m21,m21,326.2786987546407,41885.777255331755,45958.58089512844
12:45:58.580963,MSR1,Swabbing,12.072691869326714,m21,m21,326.2786987546407,41885.777255331755,45970.65358699777
12:46:10.653655,MSR1,Move,2.7896296296296326,m21,m22,327.1155876435296,41885.777255331755,45973.4432166274
12:46:13.443285,MSR1,Calibrate,8.385176886989473,m22,m22,327.1155876435296,41885.777255331755,45981.828393514385
12:46:21.828462,MSR1,Wait,9.332147419316833,m22,m22,327.1155876435296,41895.10940275107,45991.1605409337
12:46:31.160609,MSR1,Swabbing,11.947747437630296,m22,m22,327.1155876435296,41895.10940275107,46003.10828837133
12:46:43.108356,MSR1,Move,2.7896296296296326,m22,m23,327.9524765324185,41895.10940275107,46005.89791800096
12:46:45.897986,MSR1,Calibrate,10.930952793697534,m23,m23,327.9524765324185,41895.10940275107,46016.82887079466
12:46:56.828939,MSR1,Wait,4.712228601806854,m23,m23,327.9524765324185,41899.821631352876,46021.54109939647
12:47:01.541168,MSR1,Swabbing,11.993341236637459,m23,m23,327.9524765324185,41899.821631352876,46033.534440633106
12:47:13.534509,MSR1,Move,2.7896296296296264,m23,m24,328.78936542130737,41899.821631352876,46036.32407026274
12:47:16.324139,MSR1,Calibrate,9.806301958911597,m24,m24,328.78936542130737,41899.821631352876,46046.13037222165
12:47:26.130441,MSR1,Wait,7.534619839650825,m24,m24,328.78936542130737,41907.35625119253,46053.6649920613
12:47:33.665061,MSR1,Swabbing,12.095765031063749,m24,m24,328.78936542130737,41907.35625119253,46065.760757092365
12:47:45.760826,MSR1,Move,2.7896296296296326,m24,m25,329.62625431019626,41907.35625119253,46068.550386721996
12:47:48.550456,MSR1,Calibrate,8.048024787172967,m25,m25,329.62625431019626,41907.35625119253,46076.59841150917
12:47:56.598481,MSR1,Wait,5.531797920075724,m25,m25,329.62625431019626,41912.888049112604,46082.13020942925
12:48:02.130279,MSR1,Swabbing,12.061966419552341,m25,m25,329.62625431019626,41912.888049112604,46094.1921758488
12:48:14.192245,MSR1,Move,2.7896296296296326,m25,m26,330.46314319908515,41912.888049112604,46096.981805478434
12:48:16.981875,MSR1,Calibrate,11.220787588611984,m26,m26,330.46314319908515,41912.888049112604,46108.20259306704
12:48:28.202663,MSR1,Wait,9.40426877224323,m26,m26,330.46314319908515,41922.29231788485,46117.60686183929
12:48:37.606932,MSR1,Swabbing,12.126269677686508,m26,m26,330.46314319908515,41922.29231788485,46129.73313151697
12:48:49.733202,MSR1,Move,2.7896296296296264,m26,m27,331.30003208797405,41922.29231788485,46132.5227611466
12:48:52.522832,MSR1,Calibrate,10.68724899888398,m27,m27,331.30003208797405,41922.29231788485,46143.210010145485
12:49:03.210081,MSR1,Wait,5.915363689845705,m27,m27,331.30003208797405,41928.2076815747,46149.12537383533
12:49:09.125445,MSR1,Swabbing,12.092737155839288,m27,m27,331.30003208797405,41928.2076815747,46161.218110991176
12:49:21.218182,MSR1,Move,2.7896296296296264,m27,m28,332.13692097686294,41928.2076815747,46164.00774062081
12:49:24.007812,MSR1,Calibrate,10.621078349783478,m28,m28,332.13692097686294,41928.2076815747,46174.62881897059
12:49:34.628890,MSR1,Wait,8.113136284262056,m28,m28,332.13692097686294,41936.32081785896,46182.74195525485
12:49:42.742026,MSR1,Swabbing,11.94410746498807,m28,m28,332.13692097686294,41936.32081785896,46194.68606271984
12:49:54.686133,MSR1,Park,2405.3139372801597,m28,m28,332.13692097686294,44341.63475513912,48600.0
13:00:00.000070,MSR2,Move,43.79451609568108,m48,m31,506.13525902563754,40583.673967943025,46843.79451609568
13:00:43.794586,MSR2,Calibrate,10.74033352386032,m31,m31,506.13525902563754,40583.673967943025,46854.534849619544
13:00:54.534920,MSR2,Wait,5.854411706559995,m31,m31,506.13525902563754,40589.528379649586,46860.389261326105
13:01:00.389332,MSR2,Swabbing,11.814862156410413,m31,m31,506.13525902563754,40589.528379649586,46872.204123482516
13:01:12.204194,MSR2,Move,2.7896296296296326,m31,m32,506.97214791452643,40589.528379649586,46874.99375311215
13:01:14.993824,MSR2,Calibrate,11.743838642215618,m32,m32,506.97214791452643,40589.528379649586,46886.73759175436
13:01:26.737663,MSR2,Wait,6.001269816850236,m32,m32,506.97214791452643,40595.529649466436,46892.73886157121
13:01:32.738933,MSR2,Swabbing,11.981002645763144,m32,m32,506.97214791452643,40595.529649466436,46904.719864216975
13:01:44.719936,MSR2,Move,2.7896296296296326,m32,m33,507.8090368034153,40595.529649466436,46907.509493846606
13:01:47.509566,MSR2,Calibrate,10.873541209960406,m33,m33,507.8090368034153,40595.529649466436,46918.38303505657
13:01:58.383107,MSR2,Wait,7.068041458099012,m33,m33,507.8090368034153,40602.59769092454,46925.45107651467
13:02:05.451148,MSR2,Swabbing,12.109560495937831,m33,m33,507.8090368034153,40602.59769092454,46937.56063701061
13:02:17.560708,MSR2,Move,2.7896296296296264,m33,m34,508.6459256923042,40602.59769092454,46940.35026664024
13:02:20.350338,MSR2,Calibrate,11.076537709821132,m34,m34,508.6459256923042,40602.59769092454,46951.42680435006
13:02:31.426876,MSR2,Wait,4.180725336422052,m34,m34,508.6459256923042,40606.77841626096,46955.60752968649
13:02:35.607601,MSR2,Swabbing,11.962985110050104,m34,m34,508.6459256923042,40606.77841626096,46967.570514796535
13:02:47.570586,MSR2,Move,2.7896296296296326,m34,m35,509.4828145811931,40606.77841626096,46970.360144426166
13:02:50.360216,MSR2,Calibrate,10.295323366943283,m35,m35,509.4828145811931,40606.77841626096,46980.65546779311
13:03:00.655539,MSR2,Wait,9.36663474412701,m35,m35,509.4828145811931,40616.145051005085,46990.02210253724
13:03:10.022174,MSR2,Swabbing,11.92560255996789,m35,m35,509.4828145811931,40616.145051005085,47001.947705097205
13:03:21.947777,MSR2,Move,2.7896296296296326,m35,m36,510.319703470082,40616.145051005085,47004.73733472684
13:03:24.737407,MSR2,Calibrate,10.86520802792688,m36,m36,510.319703470082,40616.145051005085,47015.602542754765
13:03:35.602615,MSR2,Wait,8.597587090001772,m36,m36,510.319703470082,40624.742638095086,47024.200129844765
13:03:44.200202,MSR2,Swabbing,11.924095990368778,m36,m36,510.319703470082,40624.742638095086,47036.124225835134
13:03:56.124298,MSR2,Move,2.7896296296296264,m36,m37,511.1565923589709,40624.742638095086,47038.913855464765
13:03:58.913928,MSR2,Calibrate,10.71365444600786,m37,m37,511.1565923589709,40624.742638095086,47049.62750991077
13:04:09.627582,MSR2,Wait,4.809128740199559,m37,m37,511.1565923589709,40629.551766835284,47054.43663865097
13:04:14.436711,MSR2,Swabbing,11.920983449155909,m37,m37,511.1565923589709,40629.551766835284,47066.35762210013
13:04:26.357694,MSR2,Move,2.7896296296296264,m37,m38,511.9934812478598,40629.551766835284,47069.14725172976
13:04:29.147324,MSR2,Calibrate,10.137988400255358,m38,m38,511.9934812478598,40629.551766835284,47079.28524013001
13:04:39.285312,MSR2,Wait,4.22982302784511,m38,m38,511.9934812478598,40633.78158986313,47083.51506315786
13:04:43.515135,MSR2,Swabbing,12.072563029707863,m38,m38,511.9934812478598,40633.78158986313,47095.58762618757
13:04:55.587698,MSR2,Park,1504.4123738124326,m38,m38,511.9934812478598,42138.19396367556,48600.0
13:30:00.000072,MSR2,Move,43.79451609568108,m38,m41,525.1318360765641,42138.19396367556,48643.79451609568
13:30:00.000072,MSR1,Move,43.7945160956811,m28,m11,345.2752758055673,44341.63475513912,48643.79451609568
13:30:43.794588,MSR2,Calibrate,10.271053829538985,m41,m41,525.1318360765641,42138.19396367556,48654.06556992522
13:30:43.794588,MSR1,Calibrate,9.441041016463576,m11,m11,345.2752758055673,44341.63475513912,48653.235557112144
13:30:53.235629,MSR1,Wait,5.325797475343496,m11,m11,345.2752758055673,44346.960552614466,48658.56135458749
13:30:54.065642,MSR2,Wait,7.865116384550904,m41,m41,525.1318360765641,42146.05908006011,48661.930686309766
